"Date","MDD","MDD_4qra","GNI","ratio","ratio1","GNIq","unemployment","GNI_cl","CPI_all_q","CPI","GNI_cl_qoq","GNIq_qoq","GNI_lcl","GNI_lq","GNI_rlcl","GNI_rlq","GNI_rcl","GNI_rq","rpp_price_index","rpp_price_index_g","rpp_price_index_l","NFC_credit_total","HH_credit_total","NFC_credit_national","growth_NFC","rpp_price_index_r","Nat_cred","Nat_cred_r","Nat_cred_l","Nat_cred_rl","Nat_cred_ratio","Nat_cred_ratio_l","Nat_cred_ratio_cl","Tota_cred","Tota_cred_l","Tot_cred_ratio","Tot_cred_ratio_cl","Nat_cred_l_sa","Nat_cred_sa","GNI_sa","GNI_l_sa","rpp_price_index_sa","rpp_price_index_l_sa","Nat_cred_rl_sa","GNI_rl_sa","rpp_price_index_rl_sa"
1978-04-01,NA,NA,NA,NA,NA,8411.3809272264,NA,8411.3809272264,20.5,0.163672654690619,0.0434703473380857,0.0434703473380857,0.924867301367684,0.924867301367684,1.71089117485121,1.71089117485121,1376.71304597318,1376.71304597318,10.9974058592296,33.5942960995387,1.04129025298651,4.70430225962132,1.37218571542533,2.17836373443448,0.906770944131666,1.79997461169027,3.55054944985981,0.581127854068871,1.26710236611937,-0.542784487701245,0.000422112549720249,-3.37457173575549,0.000422112549720249,6.07648797504665,0.783652642801097,0.000722412648721918,0.000722412648721918,0.544848043478319,3.506291698576,8.42353392081062,0.92549432906776,11.0860655368669,1.04477744165817,-0.25181642999831,0.137747173555982,0.25180511736978
1978-07-01,NA,NA,NA,NA,NA,8761.79399975141,NA,8761.79399975141,21.1,0.168463073852295,0.041659398802256,0.041659398802256,0.942593038179872,0.942593038179872,1.71608831742146,1.71608831742146,1476.03874965872,1476.03874965872,11.3714281388706,29.1043313516692,1.05581501120328,5.18797199013275,1.43389747021098,2.34723531755342,0.928055111536511,1.91566573836463,3.7811327877644,0.636981252070489,1.33002364403937,-0.45101505544358,0.000431547784377454,-3.36497110877272,0.000431547784377454,6.62186946034373,0.820980615073376,0.000755766394477159,0.000755766394477159,0.589440928956618,3.88544646031167,8.76954497850766,0.942977059905388,11.3832081149199,1.05626467596567,-0.165282181176435,0.167238737191429,0.288239371180902
1978-10-01,NA,NA,NA,NA,NA,9112.20707227643,NA,9112.20707227643,21.5,0.171656686626747,0.0399933018894254,0.0399933018894254,0.959623580399971,0.959623580399971,1.72496285502365,1.72496285502365,1564.17127388378,1564.17127388378,11.3432326131746,24.8922959959452,1.05473683815487,5.59015507338074,1.53672991076848,2.50715425619746,0.936214958354183,1.947141726014,4.04388416696594,0.694159757203734,1.3972056575645,-0.365053147266852,0.000443787562649813,-3.3528248732357,0.000443787562649813,7.12688498414922,0.85289975007626,0.000782125003044819,0.000782125003044819,0.598790993764617,3.97000445181122,9.10058144921952,0.959069140905757,11.2609858165852,1.05157641147115,-0.168694632390906,0.199371024409558,0.282895794935277
1979-01-01,NA,NA,NA,NA,NA,9532.80057174818,NA,9532.80057174818,22.4,0.178842315369261,0.0461571489909833,0.0461571489909833,0.979220507582603,0.979220507582603,1.72675022378772,1.72675022378772,1704.86812620486,1704.86812620486,12.3156905402413,21.3872504537205,1.09045876773083,5.97101661696149,1.60020749193643,2.83240179420231,0.885168997325662,2.20256661158806,4.43260928613873,0.79273810786034,1.48898841430554,-0.232262366798443,0.000464985001288646,-3.33256105563184,0.000464985001288646,7.57122410889792,0.879166101529276,0.000794228731831056,0.000794228731831056,0.64801175937335,4.4464330689416,9.52452223036347,0.978843199789042,12.2974977906458,1.08981675320653,-0.106001380953567,0.229481002633501,0.346254802720248
1979-04-01,NA,NA,NA,NA,NA,9953.39407121994,NA,9953.39407121994,23.1,0.184431137724551,0.0441206648881591,0.0441206648881591,0.997971198841666,0.997971198841666,1.73213695348881,1.73213695348881,1835.71579277589,1835.71579277589,13.7375506217689,24.9162829635831,1.13790930577472,6.74562330470404,1.76053300060244,3.18615617301245,0.888971425253246,2.53363209072145,4.94668917361489,0.912323512259512,1.59871849898292,-0.0917606234543056,0.000496985162872045,-3.30365657661673,0.000496985162872045,8.50615630530648,0.9297333588516,0.000854598566523341,0.000854598566523341,0.690411527253334,4.90243142233108,9.96554706480415,0.998501144552243,13.8262102994062,1.14070315830203,-0.0500297386406842,0.262983557080115,0.401287398587208
1979-07-01,NA,NA,NA,NA,NA,10373.9875706917,NA,10373.9875706917,24,0.191616766467066,0.0422562893081762,0.0422562893081762,1.01594572331987,1.01594572331987,1.73351221614755,1.73351221614755,1987.82995366547,1987.82995366547,13.7041763260471,20.5141180042506,1.13685293788336,7.5881216348235,1.79938275519834,3.41517076739829,0.932941978605565,2.62594995469166,5.21455352259663,0.999195884569414,1.65145347071221,-0.000804438904817342,0.000502656619459295,-3.29872859386958,0.000502656619459295,9.38750439002184,0.972550153108024,0.000904908004376558,0.000904908004376558,0.72581914671535,5.3188671951439,10.3817385494479,1.01627008754015,13.7159563020964,1.13722609281877,0.0193996551920498,0.296999597876153,0.423612845468076
1979-10-01,NA,NA,NA,NA,NA,10794.5810701634,NA,10794.5810701634,24.9,0.198802395209581,0.0405430888176503,0.0405430888176503,1.03320579234448,1.03320579234448,1.73478417978802,1.73478417978802,2145.98857203249,2145.98857203249,13.6305227079024,20.1643585451225,1.13451251062593,8.13354078692567,1.85320605114999,3.75495193262757,0.909511181148061,2.70978056228958,5.60815798377756,1.11491523988871,1.72422232047985,0.108778383985535,0.000519534565290234,-3.28438555298566,0.000519534565290234,9.98674683807566,0.999424040742424,0.000925162984386614,0.000925162984386614,0.743060992081604,5.53427826862284,10.7829554471065,1.03273781080017,13.548275911313,1.13188403249138,0.0409477521060986,0.335340896021332,0.42827207174674
1980-01-01,NA,NA,NA,NA,NA,11100.3165049204,NA,11100.3165049204,25.8,0.205988023952096,0.0283230477190137,0.0283230477190137,1.0453353620642,1.0453353620642,1.73149339064026,1.73149339064026,2286.5322620914,2286.5322620914,14.7336007233975,19.6327617623698,1.16830889641511,8.94276063396916,1.90609278629664,3.88274689678395,0.967086455142819,3.03494529871183,5.78883968308058,1.19243164729325,1.75593187134331,0.175994623305913,0.000521502218474091,-3.28274383974175,0.000521502218474091,10.8488534202658,1.03538384145052,0.000977346313995354,0.000977346313995354,0.763627383739105,5.80266346588345,11.0920381635357,1.04501135515253,14.715407973802,1.16777230709583,0.0730290496131741,0.357530753552832,0.484567014223751
1980-04-01,NA,NA,NA,NA,NA,11850.9782401432,NA,11850.9782401432,27.7,0.221157684630739,0.0676252550898016,0.0676252550898016,1.07375420070573,1.07375420070573,1.72905216618056,1.72905216618056,2620.93490819934,2620.93490819934,15.4620810403599,12.5534053782357,1.18926794517882,9.24711600127674,2.00408838692205,4.08805133005222,0.949779389569053,3.41955804245883,6.09213971697427,1.34732351425299,1.80699936926997,0.298120042498287,0.00051406218065089,-3.28898434582912,0.00051406218065089,11.2512043881988,1.05119901410536,0.000949390350754944,0.000949390350754944,0.781603306608637,6.04788196569046,11.8631312337274,1.07419933473196,15.5507407179972,1.19175108031317,0.122605720390598,0.417880744656025,0.532151492138371
1980-07-01,NA,NA,NA,NA,NA,12599.9823759663,NA,12599.9823759663,28.5,0.227544910179641,0.0632018826332763,0.0632018826332763,1.10036993765519,1.10036993765519,1.74330281218596,1.74330281218596,2867.0618580043,2867.0618580043,16.2768741910856,18.7730937185086,1.2115710067016,9.73606724133324,2.0760203793575,4.20241567907677,0.972786045513308,3.70371987581588,6.27843605843427,1.42862616898504,1.83712091418451,0.356713261494136,0.00049828927303978,-3.3025184620358,0.00049828927303978,11.8120876206907,1.07232665985089,0.000937468582751481,0.000937468582751481,0.805007815981651,6.38274973098154,12.6077333547225,1.10063701519964,16.2886541671349,1.21188520266747,0.168825095968967,0.456480983773229,0.571710004618356
1980-10-01,NA,NA,NA,NA,NA,13515.2988221238,NA,13515.2988221238,29.4,0.234730538922156,0.0726442640033753,0.0726442640033753,1.13082565235548,1.13082565235548,1.76025605648261,1.76025605648261,3172.4533762111,3172.4533762111,17.0588684649812,25.1519756838906,1.23195022051775,10.0084363732786,2.20564011530545,4.45194633272344,0.943950210762306,4.0042373881872,6.65758644802889,1.56273885486666,1.89575702368043,0.446439958060096,0.000492596318856877,-3.30750883794174,0.000492596318856877,12.214076488584,1.08686063536395,0.000903722266842538,0.000903722266842538,0.818470477257204,6.58370673287417,13.5036731990669,1.13045191909502,16.9766216683918,1.22985127031603,0.189405312301346,0.503910690106961,0.599370355601214
1981-01-01,NA,NA,NA,NA,NA,14336.8957651346,NA,14336.8957651346,31.2,0.249101796407186,0.0607901426245847,0.0607901426245847,1.15645512776041,1.15645512776041,1.76007826828125,1.76007826828125,3571.34648999761,3571.34648999761,17.4777734181791,18.6252685022457,1.24248610485498,10.6027163924208,2.30709131232444,4.99187054201908,0.891839300568629,4.35374475566618,7.29896185434352,1.81818450982449,1.98773212630753,0.597838481157996,0.000509103363371979,-3.29319403380323,0.000509103363371979,12.9098077047453,1.11091977337486,0.000900460456449726,0.000900460456449726,0.864082842948529,7.31278563714639,14.3286174237499,1.15620428710328,17.4595806685836,1.24203380892813,0.257408209266021,0.551778493945454,0.640548650272787
1981-04-01,NA,NA,NA,NA,NA,14894.0967934664,NA,14894.0967934664,32.5,0.259481037924152,0.0388648308155231,0.0388648308155231,1.17301417190105,1.17301417190105,1.75890854546146,1.75890854546146,3864.73569491143,3864.73569491143,18.0267230409138,16.5866547579175,1.25591678636774,11.888595160205,2.50392221204678,5.08504013469455,0.981677707509173,4.67759280502753,7.58896234674133,1.96919182649975,2.02669486885212,0.677623218222843,0.000509528201137406,-3.29283177385694,0.000509528201137406,14.3925173722518,1.15813676233551,0.000966323609402443,0.000966323609402443,0.877642240125622,7.54470459545752,14.9062497870506,1.17336839451591,18.1153827185511,1.25804751368378,0.289601933336283,0.586729603051558,0.66869375502486
1981-07-01,NA,NA,NA,NA,NA,15458.4696088671,NA,15458.4696088671,34.3,0.273852295409182,0.0378923826819961,0.0378923826819961,1.18916649648251,1.18916649648251,1.75165011097902,1.75165011097902,4233.33738590133,4233.33738590133,18.656806727386,14.6215576059674,1.27083731254275,12.1104870460695,2.56219234092668,5.25493317195684,0.96766980060395,5.10920934730011,7.81712551288352,2.14073776520483,2.05631690550989,0.761150519716814,0.00050568560217627,-3.29611941137519,0.00050568560217627,14.6726793869961,1.16650942786742,0.000949167657487892,0.000949167657487892,0.898804092386099,7.92143918543079,15.4662205876233,1.18938420002957,18.6685867034353,1.2711114411343,0.339893249929411,0.62603559963017,0.710582695021641
1981-10-01,NA,NA,NA,NA,NA,16338.6819455427,NA,16338.6819455427,36.3,0.289820359281437,0.056940457816776,0.056940457816776,1.21321701872847,1.21321701872847,1.75108812823164,1.75108812823164,4735.28267164232,4735.28267164232,19.1614490954555,12.3254401942927,1.28242834975101,12.5151028155585,2.70632476133727,5.67130384542104,0.926582901425679,5.55337806119788,8.37762860675831,2.42800733273714,2.12556489195982,0.887070893265648,0.000512748129541978,-3.29009591522304,0.000512748129541978,15.2214275768958,1.18245538566017,0.000931619063742673,0.000931619063742673,0.919274207479354,8.30374889160358,16.3270563224858,1.21290789091301,19.0792022988661,1.28056021290252,0.38237113184988,0.677032766166603,0.742288635630274
1982-01-01,NA,NA,NA,NA,NA,16936.3596524189,NA,16936.3596524189,37.1,0.296207584830339,0.036580533782854,0.036580533782854,1.22882006757882,1.22882006757882,1.75722389250305,1.75722389250305,5016.67818846102,5016.67818846102,19.5412255640141,11.8061499967077,1.29095179781661,13.5067275645841,3.16995513192283,5.96336721545932,0.951023748918038,5.78825922894149,9.13332234738215,2.70535935399503,2.21192952188382,0.995234751532236,0.000539273051282758,-3.26819128186577,0.000539273051282758,16.6766826965069,1.22210966561335,0.000984667486919192,0.000984667486919192,0.96128561720968,9.14714613018501,16.9280813110342,1.22860773641657,19.5230328144186,1.29054728424542,0.430727684117716,0.699666528547194,0.763816501752734
1982-04-01,NA,NA,NA,NA,NA,17863.0143842379,NA,17863.0143842379,39.3,0.31377245508982,0.0547139261822769,0.0547139261822769,1.25195474794428,1.25195474794428,1.75533993210814,1.75533993210814,5604.92187864709,5604.92187864709,20.0481696076506,11.2136108273749,1.30207472779987,14.2023031285501,3.34477438412564,6.13283892236392,0.972366515890934,6.29056339784965,9.47761330648956,2.97381399556918,2.24893252365101,1.08984530256125,0.000530571890198582,-3.2752557627499,0.000530571890198582,17.5470775126758,1.244204794545,0.000982313350660407,0.000982313350660407,0.974666203860303,9.43335555520575,17.8751673778221,1.25225011709825,20.1368292852879,1.30399108824791,0.470216440383246,0.748300551768634,0.797701956224479
